simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version,gt_mask_paths
sim_event_49bc0ffd3e4e,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,205,2026-06-26T16:48:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,9,IQA-PIECEB-FULL-L006-P009-V1,piece_event_c1ef8e77d33e,Casting_class1:2022-02-18_16_40_23_835#v1,Casting_class1,2022-02-18_16_40_23_835,2022-02-18T16:40:23.835,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_87e10e62cce5c237,Casting_class1/train/good/2022-02-18_16_40_23_835_1_2.jpg,2026-06-26T16:48:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_c1ef8e77d33e,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_3c4feb716772,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,206,2026-06-26T16:50:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,9,IQA-PIECEB-FULL-L006-P009-V2,piece_event_c1ef8e77d33e,Casting_class1:2022-02-18_16_40_23_835#v2,Casting_class1,2022-02-18_16_40_23_835,2022-02-18T16:40:23.835,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_dc609e411704e40c,Casting_class1/train/good/2022-02-18_16_40_23_835_1_3.jpg,2026-06-26T16:50:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_c1ef8e77d33e,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_5363a561e558,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,207,2026-06-26T16:52:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,9,IQA-PIECEB-FULL-L006-P009-V3,piece_event_c1ef8e77d33e,Casting_class1:2022-02-18_16_40_23_835#v3,Casting_class1,2022-02-18_16_40_23_835,2022-02-18T16:40:23.835,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_9c7d4051d3572bef,Casting_class1/train/good/2022-02-18_16_40_23_835_2_3.jpg,2026-06-26T16:52:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_c1ef8e77d33e,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_2e834d774eae,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,208,2026-06-26T16:54:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,10,IQA-PIECEB-FULL-L006-P010-V1,piece_event_c161cea89dce,Casting_class1:2022-02-18_16_51_38_987#v1,Casting_class1,2022-02-18_16_51_38_987,2022-02-18T16:51:38.987,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_8ace7f7d7918714f,Casting_class1/train/good/2022-02-18_16_51_38_987_1_2.jpg,2026-06-26T16:54:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_c161cea89dce,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_4efc80b3d110,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,209,2026-06-26T16:56:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,10,IQA-PIECEB-FULL-L006-P010-V2,piece_event_c161cea89dce,Casting_class1:2022-02-18_16_51_38_987#v2,Casting_class1,2022-02-18_16_51_38_987,2022-02-18T16:51:38.987,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_798e80d59bedf785,Casting_class1/train/good/2022-02-18_16_51_38_987_1_3.jpg,2026-06-26T16:56:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_c161cea89dce,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_5a78c72dd3c6,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,210,2026-06-26T16:58:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,10,IQA-PIECEB-FULL-L006-P010-V3,piece_event_c161cea89dce,Casting_class1:2022-02-18_16_51_38_987#v3,Casting_class1,2022-02-18_16_51_38_987,2022-02-18T16:51:38.987,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_2af484c0e0f181b2,Casting_class1/train/good/2022-02-18_16_51_38_987_2_3.jpg,2026-06-26T16:58:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_c161cea89dce,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_db181a80bec9,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,211,2026-06-26T17:00:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,11,IQA-PIECEB-FULL-L006-P011-V1,piece_event_bff40256de7e,Casting_class1:2022-02-18_17_05_16_095#v1,Casting_class1,2022-02-18_17_05_16_095,2022-02-18T17:05:16.095,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_ef2ddc08d4df2d86,Casting_class1/train/good/2022-02-18_17_05_16_095_1_2.jpg,2026-06-26T17:00:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_bff40256de7e,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_3d61f2bce9fd,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,212,2026-06-26T17:02:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,11,IQA-PIECEB-FULL-L006-P011-V2,piece_event_bff40256de7e,Casting_class1:2022-02-18_17_05_16_095#v2,Casting_class1,2022-02-18_17_05_16_095,2022-02-18T17:05:16.095,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_71c7a3a52a817ab6,Casting_class1/train/good/2022-02-18_17_05_16_095_1_3.jpg,2026-06-26T17:02:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_bff40256de7e,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_025e9d17e518,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,213,2026-06-26T17:04:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,11,IQA-PIECEB-FULL-L006-P011-V3,piece_event_bff40256de7e,Casting_class1:2022-02-18_17_05_16_095#v3,Casting_class1,2022-02-18_17_05_16_095,2022-02-18T17:05:16.095,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_fdc5c63000405155,Casting_class1/train/good/2022-02-18_17_05_16_095_2_3.jpg,2026-06-26T17:04:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_bff40256de7e,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_98f5f0fab775,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,214,2026-06-26T17:06:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,12,IQA-PIECEB-FULL-L006-P012-V1,piece_event_6c5f7b0e91b4,Casting_class1:2022-02-19_08_47_00_976#v1,Casting_class1,2022-02-19_08_47_00_976,2022-02-19T08:47:00.976,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_9e02644f151a4873,Casting_class1/train/good/2022-02-19_08_47_00_976_1_2.jpg,2026-06-26T17:06:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_6c5f7b0e91b4,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_23790aacc3e1,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,215,2026-06-26T17:08:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,12,IQA-PIECEB-FULL-L006-P012-V2,piece_event_6c5f7b0e91b4,Casting_class1:2022-02-19_08_47_00_976#v2,Casting_class1,2022-02-19_08_47_00_976,2022-02-19T08:47:00.976,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_7ea53bc787f94a95,Casting_class1/train/good/2022-02-19_08_47_00_976_1_3.jpg,2026-06-26T17:08:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_6c5f7b0e91b4,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_7cd8c21512a0,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,216,2026-06-26T17:10:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L006,12,IQA-PIECEB-FULL-L006-P012-V3,piece_event_6c5f7b0e91b4,Casting_class1:2022-02-19_08_47_00_976#v3,Casting_class1,2022-02-19_08_47_00_976,2022-02-19T08:47:00.976,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_44b806974ce94b0d,Casting_class1/train/good/2022-02-19_08_47_00_976_2_3.jpg,2026-06-26T17:10:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_6c5f7b0e91b4,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_bdb3a6c92429,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,217,2026-06-26T17:12:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,1,IQA-PIECEB-FULL-L007-P001-V1,piece_event_74d8dcd557e4,Casting_class1:2022-02-19_08_50_28_729#v1,Casting_class1,2022-02-19_08_50_28_729,2022-02-19T08:50:28.729,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_e29a1edbfe5dede1,Casting_class1/train/good/2022-02-19_08_50_28_729_1_2.jpg,2026-06-26T17:12:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_74d8dcd557e4,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_4bbc3de6aa8e,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,218,2026-06-26T17:14:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,1,IQA-PIECEB-FULL-L007-P001-V2,piece_event_74d8dcd557e4,Casting_class1:2022-02-19_08_50_28_729#v2,Casting_class1,2022-02-19_08_50_28_729,2022-02-19T08:50:28.729,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_022c124cafb76d39,Casting_class1/train/good/2022-02-19_08_50_28_729_1_3.jpg,2026-06-26T17:14:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_74d8dcd557e4,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_8e96c2d93713,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,219,2026-06-26T17:16:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,1,IQA-PIECEB-FULL-L007-P001-V3,piece_event_74d8dcd557e4,Casting_class1:2022-02-19_08_50_28_729#v3,Casting_class1,2022-02-19_08_50_28_729,2022-02-19T08:50:28.729,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_5d454216f30d952b,Casting_class1/train/good/2022-02-19_08_50_28_729_2_3.jpg,2026-06-26T17:16:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_74d8dcd557e4,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_4ccef47fbbe9,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,220,2026-06-26T17:18:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,2,IQA-PIECEB-FULL-L007-P002-V1,piece_event_2bc864c10173,Casting_class1:2022-02-19_08_51_27_080#v1,Casting_class1,2022-02-19_08_51_27_080,2022-02-19T08:51:27.080,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_38fd022a0e9c63e1,Casting_class1/train/good/2022-02-19_08_51_27_080_1_2.jpg,2026-06-26T17:18:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_2bc864c10173,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_618136055163,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,221,2026-06-26T17:20:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,2,IQA-PIECEB-FULL-L007-P002-V2,piece_event_2bc864c10173,Casting_class1:2022-02-19_08_51_27_080#v2,Casting_class1,2022-02-19_08_51_27_080,2022-02-19T08:51:27.080,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_7244a49c70cb5fcf,Casting_class1/train/good/2022-02-19_08_51_27_080_1_3.jpg,2026-06-26T17:20:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_2bc864c10173,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_7637af442bec,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,222,2026-06-26T17:22:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,2,IQA-PIECEB-FULL-L007-P002-V3,piece_event_2bc864c10173,Casting_class1:2022-02-19_08_51_27_080#v3,Casting_class1,2022-02-19_08_51_27_080,2022-02-19T08:51:27.080,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_628e450e1739b506,Casting_class1/train/good/2022-02-19_08_51_27_080_2_3.jpg,2026-06-26T17:22:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_2bc864c10173,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_9854c19f6169,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,223,2026-06-26T17:24:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,3,IQA-PIECEB-FULL-L007-P003-V1,piece_event_bdcd812b6e8c,Casting_class1:2022-02-19_08_55_17_620#v1,Casting_class1,2022-02-19_08_55_17_620,2022-02-19T08:55:17.620,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_8d9913c8dff41194,Casting_class1/train/good/2022-02-19_08_55_17_620_1_2.jpg,2026-06-26T17:24:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_bdcd812b6e8c,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_fbb14e141c61,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,224,2026-06-26T17:26:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,3,IQA-PIECEB-FULL-L007-P003-V2,piece_event_bdcd812b6e8c,Casting_class1:2022-02-19_08_55_17_620#v2,Casting_class1,2022-02-19_08_55_17_620,2022-02-19T08:55:17.620,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_23a8592aa9ede69c,Casting_class1/train/good/2022-02-19_08_55_17_620_1_3.jpg,2026-06-26T17:26:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_bdcd812b6e8c,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_5733b571c9fe,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,225,2026-06-26T17:28:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,3,IQA-PIECEB-FULL-L007-P003-V3,piece_event_bdcd812b6e8c,Casting_class1:2022-02-19_08_55_17_620#v3,Casting_class1,2022-02-19_08_55_17_620,2022-02-19T08:55:17.620,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_420c130bc94d396e,Casting_class1/train/good/2022-02-19_08_55_17_620_2_3.jpg,2026-06-26T17:28:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_bdcd812b6e8c,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_b0797f3f4992,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,226,2026-06-26T17:30:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,4,IQA-PIECEB-FULL-L007-P004-V1,piece_event_8a5a75c97076,Casting_class1:2022-02-19_08_59_16_737#v1,Casting_class1,2022-02-19_08_59_16_737,2022-02-19T08:59:16.737,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_b892ca04cb8d11f1,Casting_class1/train/good/2022-02-19_08_59_16_737_1_2.jpg,2026-06-26T17:30:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8a5a75c97076,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_539d593a5df5,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,227,2026-06-26T17:32:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,4,IQA-PIECEB-FULL-L007-P004-V2,piece_event_8a5a75c97076,Casting_class1:2022-02-19_08_59_16_737#v2,Casting_class1,2022-02-19_08_59_16_737,2022-02-19T08:59:16.737,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_2203a478826efe8f,Casting_class1/train/good/2022-02-19_08_59_16_737_1_3.jpg,2026-06-26T17:32:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8a5a75c97076,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_d730f352d92e,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,228,2026-06-26T17:34:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,4,IQA-PIECEB-FULL-L007-P004-V3,piece_event_8a5a75c97076,Casting_class1:2022-02-19_08_59_16_737#v3,Casting_class1,2022-02-19_08_59_16_737,2022-02-19T08:59:16.737,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_76b489d720ce5120,Casting_class1/train/good/2022-02-19_08_59_16_737_2_3.jpg,2026-06-26T17:34:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8a5a75c97076,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_fbfaf588a7ca,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,229,2026-06-26T17:36:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,5,IQA-PIECEB-FULL-L007-P005-V1,piece_event_48a7402bd387,Casting_class1:2022-02-19_09_19_40_431#v1,Casting_class1,2022-02-19_09_19_40_431,2022-02-19T09:19:40.431,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_d82723afb81ef305,Casting_class1/train/good/2022-02-19_09_19_40_431_1_2.jpg,2026-06-26T17:36:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_48a7402bd387,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_19f1450b5029,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,230,2026-06-26T17:38:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,5,IQA-PIECEB-FULL-L007-P005-V2,piece_event_48a7402bd387,Casting_class1:2022-02-19_09_19_40_431#v2,Casting_class1,2022-02-19_09_19_40_431,2022-02-19T09:19:40.431,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_460898429f874400,Casting_class1/train/good/2022-02-19_09_19_40_431_1_3.jpg,2026-06-26T17:38:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_48a7402bd387,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_bee00f00fbf0,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,231,2026-06-26T17:40:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,5,IQA-PIECEB-FULL-L007-P005-V3,piece_event_48a7402bd387,Casting_class1:2022-02-19_09_19_40_431#v3,Casting_class1,2022-02-19_09_19_40_431,2022-02-19T09:19:40.431,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_00a88a7258b8412c,Casting_class1/train/good/2022-02-19_09_19_40_431_2_3.jpg,2026-06-26T17:40:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_48a7402bd387,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_8f5d65be003d,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,232,2026-06-26T17:42:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,6,IQA-PIECEB-FULL-L007-P006-V1,piece_event_fda8360c1195,Casting_class1:2022-02-19_09_26_17_300#v1,Casting_class1,2022-02-19_09_26_17_300,2022-02-19T09:26:17.300,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_1a5f25d17acbfaa9,Casting_class1/train/good/2022-02-19_09_26_17_300_1_2.jpg,2026-06-26T17:42:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_fda8360c1195,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_b715c12657e7,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,233,2026-06-26T17:44:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,6,IQA-PIECEB-FULL-L007-P006-V2,piece_event_fda8360c1195,Casting_class1:2022-02-19_09_26_17_300#v2,Casting_class1,2022-02-19_09_26_17_300,2022-02-19T09:26:17.300,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_e94eba67d4ebb8dc,Casting_class1/train/good/2022-02-19_09_26_17_300_1_3.jpg,2026-06-26T17:44:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_fda8360c1195,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_5cd2a0a9655d,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,234,2026-06-26T17:46:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L007,6,IQA-PIECEB-FULL-L007-P006-V3,piece_event_fda8360c1195,Casting_class1:2022-02-19_09_26_17_300#v3,Casting_class1,2022-02-19_09_26_17_300,2022-02-19T09:26:17.300,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_f39d08ccddb30218,Casting_class1/train/good/2022-02-19_09_26_17_300_2_3.jpg,2026-06-26T17:46:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_fda8360c1195,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
