simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
sim_event_cefd86ef86e0,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,463,2026-06-17T14:44:32,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L011,47,IQA-20260615-L011-P047,piece_event_049805c82479,Casting_class2:2022-02-18_14_52_42_128,Casting_class2,2022-02-18_14_52_42_128,2022-02-18T14:52:42.128,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_79f5fa5bebc599c4|iqa_casting_5e5eed1fda44dc79|iqa_casting_c2644876c19435a7|iqa_casting_5db1febc6e24f906,Casting_class2/train/good/2022-02-18_14_52_42_128_1_1.jpg|Casting_class2/train/good/2022-02-18_14_52_42_128_1_2.jpg|Casting_class2/train/good/2022-02-18_14_52_42_128_2_1.jpg|Casting_class2/train/good/2022-02-18_14_52_42_128_2_2.jpg,2026-06-17T14:44:32,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_cefd86ef86e0,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_44edfaa08160,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,464,2026-06-17T14:47:36,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L011,48,IQA-20260615-L011-P048,piece_event_16dae6dee394,Casting_class2:2022-02-18_14_52_59_307,Casting_class2,2022-02-18_14_52_59_307,2022-02-18T14:52:59.307,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_7b1c70784035166c|iqa_casting_fc5df221422d1a47|iqa_casting_525f7ca38117f10d|iqa_casting_d7ef67464099c17f,Casting_class2/train/good/2022-02-18_14_52_59_307_1_1.jpg|Casting_class2/train/good/2022-02-18_14_52_59_307_1_2.jpg|Casting_class2/train/good/2022-02-18_14_52_59_307_2_1.jpg|Casting_class2/train/good/2022-02-18_14_52_59_307_2_2.jpg,2026-06-17T14:47:36,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_44edfaa08160,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_77eae5010c67,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,465,2026-06-17T14:51:44,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L011,49,IQA-20260615-L011-P049,piece_event_3f422bbf3c37,Casting_class2:2022-02-18_14_53_31_835,Casting_class2,2022-02-18_14_53_31_835,2022-02-18T14:53:31.835,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_293ed10226760871|iqa_casting_66e04e741d7f3fb6|iqa_casting_ddd4a5618986e6d0,Casting_class2/train/good/2022-02-18_14_53_31_835_1_1.jpg|Casting_class2/train/good/2022-02-18_14_53_31_835_2_1.jpg|Casting_class2/train/good/2022-02-18_14_53_31_835_2_2.jpg,2026-06-17T14:51:44,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_77eae5010c67,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_7350d2ec9ad9,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,466,2026-06-17T14:54:56,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L011,50,IQA-20260615-L011-P050,piece_event_f2e48637767e,Casting_class2:2022-02-18_15_02_20_112,Casting_class2,2022-02-18_15_02_20_112,2022-02-18T15:02:20.112,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_afd9cc9350b499fe|iqa_casting_c5384a8410e7f26e|iqa_casting_b540a6c9e303a323|iqa_casting_da7d397e083bb7bf,Casting_class2/train/good/2022-02-18_15_02_20_112_1_1.jpg|Casting_class2/train/good/2022-02-18_15_02_20_112_1_2.jpg|Casting_class2/train/good/2022-02-18_15_02_20_112_2_1.jpg|Casting_class2/train/good/2022-02-18_15_02_20_112_2_2.jpg,2026-06-17T14:54:56,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_7350d2ec9ad9,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_22e0a37a4d09,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,467,2026-06-17T14:57:42,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,1,IQA-20260615-L012-P001,piece_event_63cfb1bf80cd,Casting_class2:2022-02-18_15_02_57_716,Casting_class2,2022-02-18_15_02_57_716,2022-02-18T15:02:57.716,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_83f09f6aadef3ad9|iqa_casting_0d1e5b52ce29fcf8|iqa_casting_68214e33dffc211f,Casting_class2/train/good/2022-02-18_15_02_57_716_1_1.jpg|Casting_class2/train/good/2022-02-18_15_02_57_716_2_1.jpg|Casting_class2/train/good/2022-02-18_15_02_57_716_2_2.jpg,2026-06-17T14:57:42,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_22e0a37a4d09,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_a1c3bda51087,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,468,2026-06-17T15:03:03,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,2,IQA-20260615-L012-P002,piece_event_0535140e3079,Casting_class2:2022-02-18_15_06_43_089,Casting_class2,2022-02-18_15_06_43_089,2022-02-18T15:06:43.089,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_7f18f9adcb45a621|iqa_casting_8a0e954611be1504|iqa_casting_6a281328c74d63df|iqa_casting_9e17a499f8c92e74,Casting_class2/train/good/2022-02-18_15_06_43_089_1_1.jpg|Casting_class2/train/good/2022-02-18_15_06_43_089_1_2.jpg|Casting_class2/train/good/2022-02-18_15_06_43_089_2_1.jpg|Casting_class2/train/good/2022-02-18_15_06_43_089_2_2.jpg,2026-06-17T15:03:03,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_a1c3bda51087,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_8a43e48e03e4,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,469,2026-06-17T15:08:40,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,3,IQA-20260615-L012-P003,piece_event_3aa6001afdd4,Casting_class2:2022-02-18_15_07_19_323,Casting_class2,2022-02-18_15_07_19_323,2022-02-18T15:07:19.323,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_c16d2a48d9024d87|iqa_casting_a92e77ec72dd2377|iqa_casting_2967f83c6d47c43b,Casting_class2/train/good/2022-02-18_15_07_19_323_1_1.jpg|Casting_class2/train/good/2022-02-18_15_07_19_323_2_1.jpg|Casting_class2/train/good/2022-02-18_15_07_19_323_2_2.jpg,2026-06-17T15:08:40,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_8a43e48e03e4,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_2a8f1a081a21,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,470,2026-06-17T15:11:11,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,4,IQA-20260615-L012-P004,piece_event_9cc6c9fe6e4e,Casting_class2:2022-02-18_15_11_38_294,Casting_class2,2022-02-18_15_11_38_294,2022-02-18T15:11:38.294,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_85e058705ffd685d|iqa_casting_be7dda95980a18a6|iqa_casting_a176f3f27fb40891|iqa_casting_4d13c23eac911d6c,Casting_class2/train/good/2022-02-18_15_11_38_294_1_1.jpg|Casting_class2/train/good/2022-02-18_15_11_38_294_1_2.jpg|Casting_class2/train/good/2022-02-18_15_11_38_294_2_1.jpg|Casting_class2/train/good/2022-02-18_15_11_38_294_2_2.jpg,2026-06-17T15:11:11,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_2a8f1a081a21,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_8d301f5c682b,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,471,2026-06-17T15:13:44,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,5,IQA-20260615-L012-P005,piece_event_0ea103abc426,Casting_class2:2022-02-18_15_12_14_572,Casting_class2,2022-02-18_15_12_14_572,2022-02-18T15:12:14.572,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_842750fe5bf7c9e8|iqa_casting_f4be2812b308361a|iqa_casting_48686973d05cf349,Casting_class2/train/good/2022-02-18_15_12_14_572_1_1.jpg|Casting_class2/train/good/2022-02-18_15_12_14_572_2_1.jpg|Casting_class2/train/good/2022-02-18_15_12_14_572_2_2.jpg,2026-06-17T15:13:44,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_8d301f5c682b,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_cf14303c524a,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,472,2026-06-17T15:16:33,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,6,IQA-20260615-L012-P006,piece_event_3e90c23c6ab7,Casting_class2:2022-02-18_15_17_07_401,Casting_class2,2022-02-18_15_17_07_401,2022-02-18T15:17:07.401,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_3a49160e05e24a25|iqa_casting_09124e321f0e48e4|iqa_casting_62d78257dffdd8b9|iqa_casting_affd2e7d12e1bf3b,Casting_class2/train/good/2022-02-18_15_17_07_401_1_1.jpg|Casting_class2/train/good/2022-02-18_15_17_07_401_1_2.jpg|Casting_class2/train/good/2022-02-18_15_17_07_401_2_1.jpg|Casting_class2/train/good/2022-02-18_15_17_07_401_2_2.jpg,2026-06-17T15:16:33,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_cf14303c524a,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_3745a2b95b81,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,473,2026-06-17T15:18:56,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,7,IQA-20260615-L012-P007,piece_event_fca665d2d6ad,Casting_class2:2022-02-18_15_17_12_722,Casting_class2,2022-02-18_15_17_12_722,2022-02-18T15:17:12.722,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_60ca6a93e62a4d1f|iqa_casting_1af7fc3acae7c714|iqa_casting_24f164916fb608a0,Casting_class2/train/good/2022-02-18_15_17_12_722_1_1.jpg|Casting_class2/train/good/2022-02-18_15_17_12_722_2_1.jpg|Casting_class2/train/good/2022-02-18_15_17_12_722_2_2.jpg,2026-06-17T15:18:56,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_3745a2b95b81,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_1343cc37e30f,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,474,2026-06-17T15:24:05,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,8,IQA-20260615-L012-P008,piece_event_c9420bdc3af4,Casting_class2:2022-02-18_15_18_30_556,Casting_class2,2022-02-18_15_18_30_556,2022-02-18T15:18:30.556,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_50278a430bfefc4b|iqa_casting_56ba882619a07571|iqa_casting_0009174e5e7b6d71,Casting_class2/train/good/2022-02-18_15_18_30_556_1_1.jpg|Casting_class2/train/good/2022-02-18_15_18_30_556_2_1.jpg|Casting_class2/train/good/2022-02-18_15_18_30_556_2_2.jpg,2026-06-17T15:24:05,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_1343cc37e30f,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_d528fc14d539,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,475,2026-06-17T15:28:42,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,9,IQA-20260615-L012-P009,piece_event_c13f4f301038,Casting_class2:2022-02-18_15_19_01_628,Casting_class2,2022-02-18_15_19_01_628,2022-02-18T15:19:01.628,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_97ef645f69a5f4fb|iqa_casting_7041be47fd0eae57|iqa_casting_efdc843d732105a6|iqa_casting_fbc26854e83d3fe1,Casting_class2/train/good/2022-02-18_15_19_01_628_1_1.jpg|Casting_class2/train/good/2022-02-18_15_19_01_628_1_2.jpg|Casting_class2/train/good/2022-02-18_15_19_01_628_2_1.jpg|Casting_class2/train/good/2022-02-18_15_19_01_628_2_2.jpg,2026-06-17T15:28:42,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_d528fc14d539,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_dc6ae457bce0,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,476,2026-06-17T15:30:25,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,10,IQA-20260615-L012-P010,piece_event_9fc0cc946f68,Casting_class2:2022-02-18_15_22_29_642,Casting_class2,2022-02-18_15_22_29_642,2022-02-18T15:22:29.642,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_4e96d9e0426f35c5|iqa_casting_cb6cd10b475c5646|iqa_casting_1fe9d7e8804a1315|iqa_casting_209d695028893a25,Casting_class2/train/good/2022-02-18_15_22_29_642_1_1.jpg|Casting_class2/train/good/2022-02-18_15_22_29_642_1_2.jpg|Casting_class2/train/good/2022-02-18_15_22_29_642_2_1.jpg|Casting_class2/train/good/2022-02-18_15_22_29_642_2_2.jpg,2026-06-17T15:30:25,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_dc6ae457bce0,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_4910a2e40eb1,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,477,2026-06-17T15:32:30,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,11,IQA-20260615-L012-P011,piece_event_2ed5477de595,Casting_class2:2022-02-18_15_25_19_765,Casting_class2,2022-02-18_15_25_19_765,2022-02-18T15:25:19.765,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_d2b43be52cd6d394|iqa_casting_38a6f9e9bb462a3e|iqa_casting_c0d424db1b2814ee,Casting_class2/train/good/2022-02-18_15_25_19_765_1_1.jpg|Casting_class2/train/good/2022-02-18_15_25_19_765_2_1.jpg|Casting_class2/train/good/2022-02-18_15_25_19_765_2_2.jpg,2026-06-17T15:32:30,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_4910a2e40eb1,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_c5c55e43c25f,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,478,2026-06-17T15:37:04,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,12,IQA-20260615-L012-P012,piece_event_e0df798dd6d2,Casting_class2:2022-02-18_15_25_48_196,Casting_class2,2022-02-18_15_25_48_196,2022-02-18T15:25:48.196,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_b46bf105224ede2c|iqa_casting_a3fd85c10cd3881f|iqa_casting_60f24aeb38da9a70,Casting_class2/train/good/2022-02-18_15_25_48_196_1_1.jpg|Casting_class2/train/good/2022-02-18_15_25_48_196_2_1.jpg|Casting_class2/train/good/2022-02-18_15_25_48_196_2_2.jpg,2026-06-17T15:37:04,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_c5c55e43c25f,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_7dc77eb15e17,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,479,2026-06-17T15:51:03,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,13,IQA-20260615-L012-P013,piece_event_aa3b7b6f9574,Casting_class2:2022-02-18_15_27_04_647,Casting_class2,2022-02-18_15_27_04_647,2022-02-18T15:27:04.647,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_5d22a93747370bbe|iqa_casting_867f5f1ac50e9bf4|iqa_casting_28ecc25727aa4718|iqa_casting_973b24836baeff71,Casting_class2/train/good/2022-02-18_15_27_04_647_1_1.jpg|Casting_class2/train/good/2022-02-18_15_27_04_647_1_2.jpg|Casting_class2/train/good/2022-02-18_15_27_04_647_2_1.jpg|Casting_class2/train/good/2022-02-18_15_27_04_647_2_2.jpg,2026-06-17T15:51:03,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_7dc77eb15e17,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_f66713403a78,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,480,2026-06-17T15:53:27,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,14,IQA-20260615-L012-P014,piece_event_bcd69668c790,Casting_class2:2022-02-18_15_28_38_062,Casting_class2,2022-02-18_15_28_38_062,2022-02-18T15:28:38.062,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_b6cee75a060d8dc4|iqa_casting_3ab8ff2773dec059|iqa_casting_b54223523634afdf,Casting_class2/train/good/2022-02-18_15_28_38_062_1_1.jpg|Casting_class2/train/good/2022-02-18_15_28_38_062_2_1.jpg|Casting_class2/train/good/2022-02-18_15_28_38_062_2_2.jpg,2026-06-17T15:53:27,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_f66713403a78,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_e80b94c54136,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,481,2026-06-17T15:55:54,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,15,IQA-20260615-L012-P015,piece_event_18c4bfb0f40d,Casting_class2:2022-02-18_15_30_12_786,Casting_class2,2022-02-18_15_30_12_786,2022-02-18T15:30:12.786,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_fd4c6e1365146fd6|iqa_casting_3445f507393b3b7d|iqa_casting_fc183130026a7697|iqa_casting_da8bab5a0e971a95,Casting_class2/train/good/2022-02-18_15_30_12_786_1_1.jpg|Casting_class2/train/good/2022-02-18_15_30_12_786_1_2.jpg|Casting_class2/train/good/2022-02-18_15_30_12_786_2_1.jpg|Casting_class2/train/good/2022-02-18_15_30_12_786_2_2.jpg,2026-06-17T15:55:54,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_e80b94c54136,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_5ac1d9e67bc6,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,482,2026-06-17T15:58:56,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,16,IQA-20260615-L012-P016,piece_event_165462fe586e,Casting_class2:2022-02-18_15_31_47_933,Casting_class2,2022-02-18_15_31_47_933,2022-02-18T15:31:47.933,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_2d9ecf67e1fef387|iqa_casting_94f0d1868f3a778f|iqa_casting_67ce2911aee45158|iqa_casting_a3aa891e77d758b1,Casting_class2/train/good/2022-02-18_15_31_47_933_1_1.jpg|Casting_class2/train/good/2022-02-18_15_31_47_933_1_2.jpg|Casting_class2/train/good/2022-02-18_15_31_47_933_2_1.jpg|Casting_class2/train/good/2022-02-18_15_31_47_933_2_2.jpg,2026-06-17T15:58:56,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_5ac1d9e67bc6,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_978de3911f11,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,483,2026-06-17T16:01:37,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,17,IQA-20260615-L012-P017,piece_event_ef86e8abb7aa,Casting_class2:2022-02-18_15_32_37_216,Casting_class2,2022-02-18_15_32_37_216,2022-02-18T15:32:37.216,good,False,True,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_f5375c09b8cfc8e4|iqa_casting_2919cde8b60c5aaa|iqa_casting_5e395e934a53260d,Casting_class2/train/good/2022-02-18_15_32_37_216_1_1.jpg|Casting_class2/train/good/2022-02-18_15_32_37_216_2_1.jpg|Casting_class2/train/good/2022-02-18_15_32_37_216_2_2.jpg,2026-06-17T16:01:37,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_978de3911f11,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_4bfd015f4be7,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,484,2026-06-17T16:02:32,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,18,IQA-20260615-L012-P018,piece_event_bdaa78da84a8,Casting_class2:2022-02-18_15_38_01_122,Casting_class2,2022-02-18_15_38_01_122,2022-02-18T15:38:01.122,good,False,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_c5589a082d9a0e6d|iqa_casting_e269ab70fa5bd9cb|iqa_casting_fea9c1d534ec621f|iqa_casting_213552abda0d5e11,Casting_class2/train/good/2022-02-18_15_38_01_122_1_1.jpg|Casting_class2/train/good/2022-02-18_15_38_01_122_1_2.jpg|Casting_class2/train/good/2022-02-18_15_38_01_122_2_1.jpg|Casting_class2/train/good/2022-02-18_15_38_01_122_2_2.jpg,2026-06-17T16:02:32,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_4bfd015f4be7,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_919629325a66,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,485,2026-06-17T16:04:08,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,19,IQA-20260615-L012-P019,piece_event_82e009cfa7a5,Casting_class2:2022-02-18_15_38_25_828,Casting_class2,2022-02-18_15_38_25_828,2022-02-18T15:38:25.828,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_cace948d7bad2fd3|iqa_casting_6415062a078472c8|iqa_casting_ae03a3267fd6b6f0,Casting_class2/train/good/2022-02-18_15_38_25_828_1_1.jpg|Casting_class2/train/good/2022-02-18_15_38_25_828_2_1.jpg|Casting_class2/train/good/2022-02-18_15_38_25_828_2_2.jpg,2026-06-17T16:04:08,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_919629325a66,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
sim_event_a86e3fefe1c4,drift_domain_extension,mlops_stress_test,domain_extension_class2,False,486,2026-06-17T16:05:37,2026-06-17,day_shift,QC-CASTING-01,IQA-20260615-L012,20,IQA-20260615-L012-P020,piece_event_87cbcc4078b7,Casting_class2:2022-02-18_15_40_08_307,Casting_class2,2022-02-18_15_40_08_307,2022-02-18T15:40:08.307,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_3a196d6927ecd09d|iqa_casting_db748578038313e6|iqa_casting_943616e773fc7ce5,Casting_class2/train/good/2022-02-18_15_40_08_307_1_1.jpg|Casting_class2/train/good/2022-02-18_15_40_08_307_2_1.jpg|Casting_class2/train/good/2022-02-18_15_40_08_307_2_2.jpg,2026-06-17T16:05:37,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_drift_v001,sim_event_a86e3fefe1c4,drift_domain_extension_v001,drift_domain_extension_v001,,drift_domain_extension_v001
