event_id,event_key,source_class,group_key,source_timestamp,source_date,source_time,split_set,label,is_defective,n_images,source_classes,view_pairs,has_mask,image_ids,relative_paths,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
piece_event_b0e1f968f247,Casting_class3:2022-02-18_10_34_00_908,Casting_class3,2022-02-18_10_34_00_908,2022-02-18T10:34:00.908,2022-02-18,10:34:00.908,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_aa6265a46fd88bab,Casting_class3/train/good/2022-02-18_10_34_00_908_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_b0e1f968f247,hss_iad_casting_raw_v1,,,
piece_event_e3f8d114c95c,Casting_class2:2022-02-18_10_40_08_623,Casting_class2,2022-02-18_10_40_08_623,2022-02-18T10:40:08.623,2022-02-18,10:40:08.623,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_15a527661ca40e5a|iqa_casting_3672bd8f5f07f82b|iqa_casting_ac8260a2b3d4e4ff|iqa_casting_6fd0573259653c3d,Casting_class2/train/good/2022-02-18_10_40_08_623_1_1.jpg|Casting_class2/train/good/2022-02-18_10_40_08_623_1_2.jpg|Casting_class2/train/good/2022-02-18_10_40_08_623_2_1.jpg|Casting_class2/train/good/2022-02-18_10_40_08_623_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e3f8d114c95c,hss_iad_casting_raw_v1,,,
piece_event_54eb03323bf9,Casting_class1:2022-02-18_10_41_02_417,Casting_class1,2022-02-18_10_41_02_417,2022-02-18T10:41:02.417,2022-02-18,10:41:02.417,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_b49d65da466a9d27|iqa_casting_5026fef1c1221f9d|iqa_casting_282976ebfd3f794f,Casting_class1/train/good/2022-02-18_10_41_02_417_1_2.jpg|Casting_class1/train/good/2022-02-18_10_41_02_417_1_3.jpg|Casting_class1/train/good/2022-02-18_10_41_02_417_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_54eb03323bf9,hss_iad_casting_raw_v1,,,
piece_event_57369b418fb7,Casting_class2:2022-02-18_10_41_02_417,Casting_class2,2022-02-18_10_41_02_417,2022-02-18T10:41:02.417,2022-02-18,10:41:02.417,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_6d1fb2df90f58fdb|iqa_casting_bf82d379f5ed1ed2|iqa_casting_ffcad7d50d2d5d6f,Casting_class2/train/good/2022-02-18_10_41_02_417_1_1.jpg|Casting_class2/train/good/2022-02-18_10_41_02_417_2_1.jpg|Casting_class2/train/good/2022-02-18_10_41_02_417_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_57369b418fb7,hss_iad_casting_raw_v1,,,
piece_event_e93b488b2e43,Casting_class3:2022-02-18_10_41_02_417,Casting_class3,2022-02-18_10_41_02_417,2022-02-18T10:41:02.417,2022-02-18,10:41:02.417,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_687536533e50ebe9,Casting_class3/train/good/2022-02-18_10_41_02_417_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e93b488b2e43,hss_iad_casting_raw_v1,,,
piece_event_2ef69be427fc,Casting_class2:2022-02-18_10_44_24_248,Casting_class2,2022-02-18_10_44_24_248,2022-02-18T10:44:24.248,2022-02-18,10:44:24.248,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_bc3487429a2a7a24|iqa_casting_6cde7a811778c445|iqa_casting_dba20d988b7f77d4|iqa_casting_e5db11cffb960eda,Casting_class2/train/good/2022-02-18_10_44_24_248_1_1.jpg|Casting_class2/train/good/2022-02-18_10_44_24_248_1_2.jpg|Casting_class2/train/good/2022-02-18_10_44_24_248_2_1.jpg|Casting_class2/train/good/2022-02-18_10_44_24_248_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_2ef69be427fc,hss_iad_casting_raw_v1,,,
piece_event_d42564e664c9,Casting_class1:2022-02-18_10_45_01_532,Casting_class1,2022-02-18_10_45_01_532,2022-02-18T10:45:01.532,2022-02-18,10:45:01.532,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_847a76ae5b0e92bf|iqa_casting_b81362341a839f8a|iqa_casting_34a9072e983ee2cd,Casting_class1/train/good/2022-02-18_10_45_01_532_1_2.jpg|Casting_class1/train/good/2022-02-18_10_45_01_532_1_3.jpg|Casting_class1/train/good/2022-02-18_10_45_01_532_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_d42564e664c9,hss_iad_casting_raw_v1,,,
piece_event_46832e366c65,Casting_class2:2022-02-18_10_45_01_532,Casting_class2,2022-02-18_10_45_01_532,2022-02-18T10:45:01.532,2022-02-18,10:45:01.532,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_f6193c81616ee1ba|iqa_casting_d5db1a3595687176|iqa_casting_171dd4d3d9a06f0c,Casting_class2/train/good/2022-02-18_10_45_01_532_1_1.jpg|Casting_class2/train/good/2022-02-18_10_45_01_532_2_1.jpg|Casting_class2/train/good/2022-02-18_10_45_01_532_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_46832e366c65,hss_iad_casting_raw_v1,,,
piece_event_2861d451aba7,Casting_class3:2022-02-18_10_45_01_532,Casting_class3,2022-02-18_10_45_01_532,2022-02-18T10:45:01.532,2022-02-18,10:45:01.532,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_e37791f61090ed74,Casting_class3/train/good/2022-02-18_10_45_01_532_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_2861d451aba7,hss_iad_casting_raw_v1,,,
piece_event_9d198bd5293f,Casting_class2:2022-02-18_10_49_51_019,Casting_class2,2022-02-18_10_49_51_019,2022-02-18T10:49:51.019,2022-02-18,10:49:51.019,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_675673c9eec063a3|iqa_casting_db4f828b0b497c35|iqa_casting_a647b9799bce685c|iqa_casting_d6cc6903bb7e8270,Casting_class2/train/good/2022-02-18_10_49_51_019_1_1.jpg|Casting_class2/train/good/2022-02-18_10_49_51_019_1_2.jpg|Casting_class2/train/good/2022-02-18_10_49_51_019_2_1.jpg|Casting_class2/train/good/2022-02-18_10_49_51_019_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_9d198bd5293f,hss_iad_casting_raw_v1,,,
piece_event_3eb043338083,Casting_class1:2022-02-18_10_51_36_789,Casting_class1,2022-02-18_10_51_36_789,2022-02-18T10:51:36.789,2022-02-18,10:51:36.789,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_7b03cfba14891384|iqa_casting_5874df8e0bba4718|iqa_casting_8887928afe20972b,Casting_class1/train/good/2022-02-18_10_51_36_789_1_2.jpg|Casting_class1/train/good/2022-02-18_10_51_36_789_1_3.jpg|Casting_class1/train/good/2022-02-18_10_51_36_789_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_3eb043338083,hss_iad_casting_raw_v1,,,
piece_event_d1909534c0bc,Casting_class2:2022-02-18_10_51_36_789,Casting_class2,2022-02-18_10_51_36_789,2022-02-18T10:51:36.789,2022-02-18,10:51:36.789,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_6f42208f3c7800ef|iqa_casting_4ce177ca6679e9dd|iqa_casting_0482e5ceb4f4c159,Casting_class2/train/good/2022-02-18_10_51_36_789_1_1.jpg|Casting_class2/train/good/2022-02-18_10_51_36_789_2_1.jpg|Casting_class2/train/good/2022-02-18_10_51_36_789_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_d1909534c0bc,hss_iad_casting_raw_v1,,,
piece_event_5f93ee8ca755,Casting_class3:2022-02-18_10_51_36_789,Casting_class3,2022-02-18_10_51_36_789,2022-02-18T10:51:36.789,2022-02-18,10:51:36.789,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_875b2a5fe502d305,Casting_class3/train/good/2022-02-18_10_51_36_789_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_5f93ee8ca755,hss_iad_casting_raw_v1,,,
piece_event_be75f117769a,Casting_class2:2022-02-18_10_55_01_942,Casting_class2,2022-02-18_10_55_01_942,2022-02-18T10:55:01.942,2022-02-18,10:55:01.942,train,good,False,2,Casting_class2,Casting_class2:1_2|Casting_class2:2_1,False,iqa_casting_33417ff8890919bc|iqa_casting_4493e9b883025132,Casting_class2/train/good/2022-02-18_10_55_01_942_1_2.jpg|Casting_class2/train/good/2022-02-18_10_55_01_942_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_be75f117769a,hss_iad_casting_raw_v1,,,
piece_event_f5a99c4628ff,Casting_class1:2022-02-18_10_55_35_015,Casting_class1,2022-02-18_10_55_35_015,2022-02-18T10:55:35.015,2022-02-18,10:55:35.015,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_5ec759b37b9a2b9c|iqa_casting_e6cbec5dfcff7dbb|iqa_casting_2a50db753d394bb4,Casting_class1/train/good/2022-02-18_10_55_35_015_1_2.jpg|Casting_class1/train/good/2022-02-18_10_55_35_015_1_3.jpg|Casting_class1/train/good/2022-02-18_10_55_35_015_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_f5a99c4628ff,hss_iad_casting_raw_v1,,,
piece_event_39305e56577a,Casting_class2:2022-02-18_10_55_35_015,Casting_class2,2022-02-18_10_55_35_015,2022-02-18T10:55:35.015,2022-02-18,10:55:35.015,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_d49983b7ec8be96c|iqa_casting_ef5b99f248353a05|iqa_casting_27e02fd1a8c75905,Casting_class2/train/good/2022-02-18_10_55_35_015_1_1.jpg|Casting_class2/train/good/2022-02-18_10_55_35_015_2_1.jpg|Casting_class2/train/good/2022-02-18_10_55_35_015_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_39305e56577a,hss_iad_casting_raw_v1,,,
piece_event_ecf91e48b172,Casting_class3:2022-02-18_10_55_35_015,Casting_class3,2022-02-18_10_55_35_015,2022-02-18T10:55:35.015,2022-02-18,10:55:35.015,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_53c9cab8d949beaa,Casting_class3/train/good/2022-02-18_10_55_35_015_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_ecf91e48b172,hss_iad_casting_raw_v1,,,
piece_event_80555b48ce72,Casting_class2:2022-02-18_10_57_19_531,Casting_class2,2022-02-18_10_57_19_531,2022-02-18T10:57:19.531,2022-02-18,10:57:19.531,train,good,False,3,Casting_class2,Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_41d52cc24efb949a|iqa_casting_09ba76b0a70e780e|iqa_casting_4598f2f3a60448b6,Casting_class2/train/good/2022-02-18_10_57_19_531_1_2.jpg|Casting_class2/train/good/2022-02-18_10_57_19_531_2_1.jpg|Casting_class2/train/good/2022-02-18_10_57_19_531_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_80555b48ce72,hss_iad_casting_raw_v1,,,
piece_event_0345b3864fbb,Casting_class1:2022-02-18_10_59_41_854,Casting_class1,2022-02-18_10_59_41_854,2022-02-18T10:59:41.854,2022-02-18,10:59:41.854,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_03c0b48ec0c88f9f|iqa_casting_ecdb88700c4d7c55|iqa_casting_c78b3f2f84befaeb,Casting_class1/train/good/2022-02-18_10_59_41_854_1_2.jpg|Casting_class1/train/good/2022-02-18_10_59_41_854_1_3.jpg|Casting_class1/train/good/2022-02-18_10_59_41_854_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_0345b3864fbb,hss_iad_casting_raw_v1,,,
piece_event_34b3fd87cc32,Casting_class2:2022-02-18_10_59_41_854,Casting_class2,2022-02-18_10_59_41_854,2022-02-18T10:59:41.854,2022-02-18,10:59:41.854,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_1c14d33de5ddee2c|iqa_casting_2c69f05e8290814b|iqa_casting_158581fa6109daf9,Casting_class2/train/good/2022-02-18_10_59_41_854_1_1.jpg|Casting_class2/train/good/2022-02-18_10_59_41_854_2_1.jpg|Casting_class2/train/good/2022-02-18_10_59_41_854_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_34b3fd87cc32,hss_iad_casting_raw_v1,,,
piece_event_30defef702c7,Casting_class3:2022-02-18_10_59_41_854,Casting_class3,2022-02-18_10_59_41_854,2022-02-18T10:59:41.854,2022-02-18,10:59:41.854,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_cb3f165a67ed267e,Casting_class3/train/good/2022-02-18_10_59_41_854_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_30defef702c7,hss_iad_casting_raw_v1,,,
piece_event_bf4e08d64d70,Casting_class2:2022-02-18_11_02_48_703,Casting_class2,2022-02-18_11_02_48_703,2022-02-18T11:02:48.703,2022-02-18,11:02:48.703,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_c8a87676df34c532|iqa_casting_097f5ba857a867f2|iqa_casting_03273185d816382f|iqa_casting_8b4e0cee36209723,Casting_class2/train/good/2022-02-18_11_02_48_703_1_1.jpg|Casting_class2/train/good/2022-02-18_11_02_48_703_1_2.jpg|Casting_class2/train/good/2022-02-18_11_02_48_703_2_1.jpg|Casting_class2/train/good/2022-02-18_11_02_48_703_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_bf4e08d64d70,hss_iad_casting_raw_v1,,,
piece_event_f3a13ab2a3a0,Casting_class1:2022-02-18_11_03_44_165,Casting_class1,2022-02-18_11_03_44_165,2022-02-18T11:03:44.165,2022-02-18,11:03:44.165,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_3f1220fb9b864252|iqa_casting_48203c3413e63f7d|iqa_casting_f13b61642b90abc6,Casting_class1/train/good/2022-02-18_11_03_44_165_1_2.jpg|Casting_class1/train/good/2022-02-18_11_03_44_165_1_3.jpg|Casting_class1/train/good/2022-02-18_11_03_44_165_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_f3a13ab2a3a0,hss_iad_casting_raw_v1,,,
piece_event_5fdc0952c1df,Casting_class2:2022-02-18_11_03_44_165,Casting_class2,2022-02-18_11_03_44_165,2022-02-18T11:03:44.165,2022-02-18,11:03:44.165,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_1cfb3570486a2895|iqa_casting_bc3dc21d21d985bd|iqa_casting_ff7e8f328e90dc96,Casting_class2/train/good/2022-02-18_11_03_44_165_1_1.jpg|Casting_class2/train/good/2022-02-18_11_03_44_165_2_1.jpg|Casting_class2/train/good/2022-02-18_11_03_44_165_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_5fdc0952c1df,hss_iad_casting_raw_v1,,,
piece_event_3e8aa61a6808,Casting_class3:2022-02-18_11_03_44_165,Casting_class3,2022-02-18_11_03_44_165,2022-02-18T11:03:44.165,2022-02-18,11:03:44.165,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_3c8a49e7c10811d8,Casting_class3/train/good/2022-02-18_11_03_44_165_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_3e8aa61a6808,hss_iad_casting_raw_v1,,,
piece_event_5c8d278a2959,Casting_class1:2022-02-18_11_39_06_599,Casting_class1,2022-02-18_11_39_06_599,2022-02-18T11:39:06.599,2022-02-18,11:39:06.599,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_4eeae8a10c486c50|iqa_casting_231a859071b84640|iqa_casting_3bfc4f52f7e3a40e,Casting_class1/train/good/2022-02-18_11_39_06_599_1_2.jpg|Casting_class1/train/good/2022-02-18_11_39_06_599_1_3.jpg|Casting_class1/train/good/2022-02-18_11_39_06_599_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_5c8d278a2959,hss_iad_casting_raw_v1,,,
piece_event_3c58797748d0,Casting_class2:2022-02-18_11_39_06_599,Casting_class2,2022-02-18_11_39_06_599,2022-02-18T11:39:06.599,2022-02-18,11:39:06.599,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_21f714919bce8b61|iqa_casting_a222560df8a36be1|iqa_casting_79457486b0a3df9b,Casting_class2/train/good/2022-02-18_11_39_06_599_1_1.jpg|Casting_class2/train/good/2022-02-18_11_39_06_599_2_1.jpg|Casting_class2/train/good/2022-02-18_11_39_06_599_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_3c58797748d0,hss_iad_casting_raw_v1,,,
piece_event_a5b020197db9,Casting_class3:2022-02-18_11_39_06_599,Casting_class3,2022-02-18_11_39_06_599,2022-02-18T11:39:06.599,2022-02-18,11:39:06.599,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_370c8852c5dd97db,Casting_class3/train/good/2022-02-18_11_39_06_599_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a5b020197db9,hss_iad_casting_raw_v1,,,
piece_event_7730a94af569,Casting_class1:2022-02-18_11_39_48_227,Casting_class1,2022-02-18_11_39_48_227,2022-02-18T11:39:48.227,2022-02-18,11:39:48.227,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_cb0b397b9ec823f1|iqa_casting_2eceb894a63d192f|iqa_casting_76f8f416bdf26f1f,Casting_class1/train/good/2022-02-18_11_39_48_227_1_2.jpg|Casting_class1/train/good/2022-02-18_11_39_48_227_1_3.jpg|Casting_class1/train/good/2022-02-18_11_39_48_227_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_7730a94af569,hss_iad_casting_raw_v1,,,
piece_event_dbd68fc99627,Casting_class2:2022-02-18_11_39_48_227,Casting_class2,2022-02-18_11_39_48_227,2022-02-18T11:39:48.227,2022-02-18,11:39:48.227,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_22626a3cc45adac6|iqa_casting_74b4052e24b562da|iqa_casting_c4e7f29da9a5ed41,Casting_class2/train/good/2022-02-18_11_39_48_227_1_1.jpg|Casting_class2/train/good/2022-02-18_11_39_48_227_2_1.jpg|Casting_class2/train/good/2022-02-18_11_39_48_227_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_dbd68fc99627,hss_iad_casting_raw_v1,,,
piece_event_249ca440e0e4,Casting_class3:2022-02-18_11_39_48_227,Casting_class3,2022-02-18_11_39_48_227,2022-02-18T11:39:48.227,2022-02-18,11:39:48.227,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_78abb96f54c6ad15,Casting_class3/train/good/2022-02-18_11_39_48_227_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_249ca440e0e4,hss_iad_casting_raw_v1,,,
piece_event_3b3adac0e40d,Casting_class1:2022-02-18_11_43_26_746,Casting_class1,2022-02-18_11_43_26_746,2022-02-18T11:43:26.746,2022-02-18,11:43:26.746,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_80cd6887c057cdb7|iqa_casting_62865d6f1207b9ea|iqa_casting_2e6dde5a26155e08,Casting_class1/train/good/2022-02-18_11_43_26_746_1_2.jpg|Casting_class1/train/good/2022-02-18_11_43_26_746_1_3.jpg|Casting_class1/train/good/2022-02-18_11_43_26_746_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_3b3adac0e40d,hss_iad_casting_raw_v1,,,
piece_event_2f9a9763d06c,Casting_class2:2022-02-18_11_43_26_746,Casting_class2,2022-02-18_11_43_26_746,2022-02-18T11:43:26.746,2022-02-18,11:43:26.746,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_b4b20b14ad20b901|iqa_casting_1e4b92bae53d8534|iqa_casting_82641b22413c7c9e,Casting_class2/train/good/2022-02-18_11_43_26_746_1_1.jpg|Casting_class2/train/good/2022-02-18_11_43_26_746_2_1.jpg|Casting_class2/train/good/2022-02-18_11_43_26_746_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_2f9a9763d06c,hss_iad_casting_raw_v1,,,
piece_event_acf210f0cd93,Casting_class3:2022-02-18_11_43_26_746,Casting_class3,2022-02-18_11_43_26_746,2022-02-18T11:43:26.746,2022-02-18,11:43:26.746,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_e81c02d10f714a13,Casting_class3/train/good/2022-02-18_11_43_26_746_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_acf210f0cd93,hss_iad_casting_raw_v1,,,
piece_event_a74d6ee56970,Casting_class2:2022-02-18_11_44_21_411,Casting_class2,2022-02-18_11_44_21_411,2022-02-18T11:44:21.411,2022-02-18,11:44:21.411,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_c2eb90316a80e850|iqa_casting_d32950422cb99724|iqa_casting_59872c17fe93dd79|iqa_casting_9dd944debc515f0c,Casting_class2/train/good/2022-02-18_11_44_21_411_1_1.jpg|Casting_class2/train/good/2022-02-18_11_44_21_411_1_2.jpg|Casting_class2/train/good/2022-02-18_11_44_21_411_2_1.jpg|Casting_class2/train/good/2022-02-18_11_44_21_411_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a74d6ee56970,hss_iad_casting_raw_v1,,,
piece_event_f08e55a6eb6b,Casting_class1:2022-02-18_11_47_43_699,Casting_class1,2022-02-18_11_47_43_699,2022-02-18T11:47:43.699,2022-02-18,11:47:43.699,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_4b4cc85ab7126c80|iqa_casting_86e041654d0943ba|iqa_casting_d02ec0c1fa56bb78,Casting_class1/train/good/2022-02-18_11_47_43_699_1_2.jpg|Casting_class1/train/good/2022-02-18_11_47_43_699_1_3.jpg|Casting_class1/train/good/2022-02-18_11_47_43_699_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_f08e55a6eb6b,hss_iad_casting_raw_v1,,,
piece_event_d7d81a9a4c95,Casting_class2:2022-02-18_11_47_43_699,Casting_class2,2022-02-18_11_47_43_699,2022-02-18T11:47:43.699,2022-02-18,11:47:43.699,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_8b1a64350775196d|iqa_casting_df0524cd3f7cd546|iqa_casting_747614cdeeaaaa81,Casting_class2/train/good/2022-02-18_11_47_43_699_1_1.jpg|Casting_class2/train/good/2022-02-18_11_47_43_699_2_1.jpg|Casting_class2/train/good/2022-02-18_11_47_43_699_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_d7d81a9a4c95,hss_iad_casting_raw_v1,,,
piece_event_e12410dd210a,Casting_class3:2022-02-18_11_47_43_699,Casting_class3,2022-02-18_11_47_43_699,2022-02-18T11:47:43.699,2022-02-18,11:47:43.699,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_5552dd33459eb007,Casting_class3/train/good/2022-02-18_11_47_43_699_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e12410dd210a,hss_iad_casting_raw_v1,,,
piece_event_7704fc05ad3a,Casting_class2:2022-02-18_11_49_21_063,Casting_class2,2022-02-18_11_49_21_063,2022-02-18T11:49:21.063,2022-02-18,11:49:21.063,train,good,False,4,Casting_class2,Casting_class2:1_1|Casting_class2:1_2|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_e22cc0cd72a5612f|iqa_casting_39c82bc235456f7e|iqa_casting_be94d404d8fc8071|iqa_casting_199da6761ece20c5,Casting_class2/train/good/2022-02-18_11_49_21_063_1_1.jpg|Casting_class2/train/good/2022-02-18_11_49_21_063_1_2.jpg|Casting_class2/train/good/2022-02-18_11_49_21_063_2_1.jpg|Casting_class2/train/good/2022-02-18_11_49_21_063_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_7704fc05ad3a,hss_iad_casting_raw_v1,,,
piece_event_3bbf463bf89e,Casting_class1:2022-02-18_11_51_07_490,Casting_class1,2022-02-18_11_51_07_490,2022-02-18T11:51:07.490,2022-02-18,11:51:07.490,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_4407a33038658a48|iqa_casting_21be3681b8ca6c8b|iqa_casting_8338e76d321e2405,Casting_class1/train/good/2022-02-18_11_51_07_490_1_2.jpg|Casting_class1/train/good/2022-02-18_11_51_07_490_1_3.jpg|Casting_class1/train/good/2022-02-18_11_51_07_490_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_3bbf463bf89e,hss_iad_casting_raw_v1,,,
piece_event_a2e09baccff6,Casting_class2:2022-02-18_11_51_07_490,Casting_class2,2022-02-18_11_51_07_490,2022-02-18T11:51:07.490,2022-02-18,11:51:07.490,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_fb1f722e8deb1ac6|iqa_casting_451503e58c900f42|iqa_casting_d6995eaf7484813b,Casting_class2/train/good/2022-02-18_11_51_07_490_1_1.jpg|Casting_class2/train/good/2022-02-18_11_51_07_490_2_1.jpg|Casting_class2/train/good/2022-02-18_11_51_07_490_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a2e09baccff6,hss_iad_casting_raw_v1,,,
piece_event_37fdbd1f2a39,Casting_class3:2022-02-18_11_51_07_490,Casting_class3,2022-02-18_11_51_07_490,2022-02-18T11:51:07.490,2022-02-18,11:51:07.490,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_a55440db76336c5a,Casting_class3/train/good/2022-02-18_11_51_07_490_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_37fdbd1f2a39,hss_iad_casting_raw_v1,,,
