image_id,event_id,source_class,split_set,label,is_defective,relative_path,source_path_exists,sha256,has_gt_mask,gt_mask_relative_path,gt_mask_source_path_exists,n_images_for_event
iqa_casting_369aec31a7b9a2ce,piece_event_f17a3a94579c,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_35_18_480_1_2.jpg,true,b237ab4a6c78cf3d61524a4eeb507ea196d4d2ee93489237bc3a9cfe7024d86f,false,,false,4
iqa_casting_4573bf0c86c7af2d,piece_event_f17a3a94579c,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_35_18_480_2_1.jpg,true,8dabd0f69743ec0cfb67675950eff8b6853b9bff9fc2c4c5b08f97db381345d5,false,,false,4
iqa_casting_5a29930ba4ce4a9e,piece_event_f17a3a94579c,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_35_18_480_2_2.jpg,true,096b2f0847ede582c33b3310a1c8b09d7455e0b0f215f0256da2b1dcdc1abda2,false,,false,4
iqa_casting_81b43256a8fddd86,piece_event_3154e3cd93e6,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_36_06_520_1_1.jpg,true,51dad9455edb4505be168c6fabd30c6e755221173bf6b7d2d5bfd2b962c9c0b0,false,,false,4
iqa_casting_8964e8ccb2a60d69,piece_event_3154e3cd93e6,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_36_06_520_1_2.jpg,true,c9b8dfcca86c1d0fe812773d4a28394b1181e96cef4617932908f3da57f6427e,false,,false,4
iqa_casting_cdfa8bcdfecddf6c,piece_event_3154e3cd93e6,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_36_06_520_2_1.jpg,true,0b2db329fae54a81f26833e8dff4a1cfec679e75fcc10d1248ecb56c4fa53901,false,,false,4
iqa_casting_2b438b32a680e093,piece_event_3154e3cd93e6,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_36_06_520_2_2.jpg,true,00abe934a4cc24c947a38f695c6eb82d6fb743b6cfc54c3a86d4e7f2be3450ee,false,,false,4
iqa_casting_aa43432ccceb2f7b,piece_event_cc27c44d3fa9,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_36_17_429_1_2.jpg,true,2060a8209dfc6da8befb36150ed367851ca28312ebc8d275529406b39ad9937b,false,,false,3
iqa_casting_4b5e75afa8d138e0,piece_event_cc27c44d3fa9,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_36_17_429_1_3.jpg,true,194fbfb94d191c711d8fcc30e3be22c0c9e956c02e6e7694d9795a8f68932f6e,false,,false,3
iqa_casting_187e55d110c2f28d,piece_event_cc27c44d3fa9,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_36_17_429_2_3.jpg,true,f5d105e4b88c9cf14603a031c3931b3ca325487390aa32490ff4821574d750e0,false,,false,3
iqa_casting_0f66824a94794257,piece_event_05d3fc7df736,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_36_17_429_1_1.jpg,true,5665c4fa4a8c259908c3e6a3fc370dbfaf6447fe88e7f2208a82acb69d21c225,false,,false,3
iqa_casting_997085b8b7489ffb,piece_event_05d3fc7df736,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_36_17_429_2_1.jpg,true,bd49c9fb75d6fb732a5871e90f125979eff4d593fc3ae3ef9f85f011210a92ba,false,,false,3
iqa_casting_c4f5f5048251280e,piece_event_05d3fc7df736,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_36_17_429_2_2.jpg,true,fb88016b09092354158fdf568f5b319281730121a41107742bdc5b555ede8202,false,,false,3
iqa_casting_a6a20a5bda119b6a,piece_event_afbfe3f405b6,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_12_36_17_429_0_2.jpg,true,8dbb4a18de6d1ca799ad3f868f38c3192cb5db8e7e31d77586148ac559b8ab1a,false,,false,1
iqa_casting_6dd2d0fc8474fd69,piece_event_08c209469ade,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_43_58_749_1_2.jpg,true,db4c7645330cea290c643f577b9671644d2dd64b6d2909b9b3d13fd63b3cbb9b,false,,false,3
iqa_casting_9e8dd028de52f7b9,piece_event_08c209469ade,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_43_58_749_1_3.jpg,true,b8d2ba6580f220b1c77a495aa6ab6c7205cb92e5e2f4d7cc118b1079333d417c,false,,false,3
iqa_casting_1b5b7834b63dd80a,piece_event_08c209469ade,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_43_58_749_2_3.jpg,true,41bc9c2fed9a03c9da020c7ff23eaed91901793d745372c8a0b4e5173380131c,false,,false,3
iqa_casting_5e236223fb37557d,piece_event_24c245840964,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_43_58_749_1_1.jpg,true,0b029f0e5db33bd40a4403145b4758580ee9adf4c9fb5acc361f42928e59e7d6,false,,false,3
iqa_casting_b6602b45ad86e2a9,piece_event_24c245840964,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_43_58_749_2_1.jpg,true,b9b45ac1dfd5e74a7371f6a8879fa7cfe23cceab1fbb41c4b379eec09100099a,false,,false,3
iqa_casting_98af3bdd968849b3,piece_event_24c245840964,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_43_58_749_2_2.jpg,true,c622795940744f265b77fa6ad422db1e515290eb6c6e5d65b576b3b01d284beb,false,,false,3
iqa_casting_91d5208c48525421,piece_event_d01a2dacd1de,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_12_43_58_749_0_2.jpg,true,6daf6552bf9e1a323ca99ea57c9bceb2170c098386a5378ad8ff381ad0aa0b26,false,,false,1
iqa_casting_e170a236ec957500,piece_event_9fc2cd3e9134,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_47_40_156_1_1.jpg,true,ab5583873ade2c7d3a4244902f5de9a2b24ff4c7b955274beb9b310443e75a6a,false,,false,4
iqa_casting_12473a071d60e669,piece_event_9fc2cd3e9134,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_47_40_156_1_2.jpg,true,32eb12864b2b4eedefce8dd746c39548875124d0889c6269bc2602fafa7a8b2e,false,,false,4
iqa_casting_d59ac4fb63d0ec4d,piece_event_9fc2cd3e9134,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_47_40_156_2_1.jpg,true,7a6a31822f5ad153b4279bbae1bf65398149099df47e14f978b2cdadab44d01e,false,,false,4
iqa_casting_bf297705e3691724,piece_event_9fc2cd3e9134,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_47_40_156_2_2.jpg,true,51f3afd3c73dd854fb16358690bbe487ef9d0b184449b29f218c024f7d7122c0,false,,false,4
iqa_casting_11085e807c3d6760,piece_event_a05b1958f1aa,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_48_19_224_1_2.jpg,true,013e1050cd7c2d31c6513e9cdc60ffb275937f5fa1222799809d1c9135965c22,false,,false,3
iqa_casting_5ec980f1738025d3,piece_event_a05b1958f1aa,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_48_19_224_1_3.jpg,true,c2fd31ea6f9f1a19e27d68869ed30ca47b48a801d50d84bf47f43715c253fc45,false,,false,3
iqa_casting_bfe3dd55049ef5df,piece_event_a05b1958f1aa,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_48_19_224_2_3.jpg,true,c4fb844103126172dad2f8fc4c8f33360f945d82d544ad68dfa2312c1268beb2,false,,false,3
iqa_casting_d3d876a1a3788c99,piece_event_d0de22b7a60e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_48_19_224_1_1.jpg,true,a969ca07d8c1ba5273a9c39db975b514fcc137227f0c3590f9abc76a3f21cc5c,false,,false,3
iqa_casting_1ba19446db7715f9,piece_event_d0de22b7a60e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_48_19_224_2_1.jpg,true,ff467e6660ed0bcddb2088dab01bf39b1bb71888f186cd97b10fb8750b28b886,false,,false,3
iqa_casting_2a9ff7bd14bec588,piece_event_d0de22b7a60e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_48_19_224_2_2.jpg,true,c3f7564434153048c0f235f42d454d2b8d7fc9b98432e6cae34894ba52aa54c5,false,,false,3
iqa_casting_c99eb05d4e6a89b9,piece_event_0710e1c953b0,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_12_48_19_224_0_2.jpg,true,4eff05501a96edc50da7dcd4949723cc4fac9de6993a76c05330a852c2470f3f,false,,false,1
iqa_casting_e62fe1ee1e49d47b,piece_event_53d32276c08d,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_48_44_900_1_1.jpg,true,b804befc326480b1f46787fc3cc821f5474366cdc2853ed03e9703619d6d1fd7,false,,false,4
iqa_casting_cc5857120283e4ef,piece_event_53d32276c08d,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_48_44_900_1_2.jpg,true,085a7ec49d5bfc5d69daaa7c9e5bfb4476b3ac4b48345fa5f45247e0bfc90724,false,,false,4
iqa_casting_73267ecd05402644,piece_event_53d32276c08d,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_48_44_900_2_1.jpg,true,1493dedb1eabb9b7b447c707810deaab50f4d308ac79e154237c5a0a5c2949a4,false,,false,4
iqa_casting_974bbdc68d3533ff,piece_event_53d32276c08d,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_48_44_900_2_2.jpg,true,91736be4a05244ad87132b07dd88fbf24b9ed08131c406b1b6914f2c20d507b0,false,,false,4
iqa_casting_3bafbaa1d6a2b32f,piece_event_7970dacec209,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_49_15_357_1_2.jpg,true,74cb5af0f01e5fc1051808989847415549c474b654919e768e437206c4a66c90,false,,false,3
iqa_casting_52ddcebcf332c241,piece_event_7970dacec209,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_49_15_357_1_3.jpg,true,4020e9714ba0715ee6891397e5b1cbbee2550d2dccd2ab23b18d25daa30b7e12,false,,false,3
iqa_casting_b7376a7146a8011b,piece_event_7970dacec209,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_49_15_357_2_3.jpg,true,e71d20d8e3470f46b9946be834049e801b0aa18370cda8e3a5f6a0a755565467,false,,false,3
iqa_casting_82e285f3b937bb15,piece_event_b657b332141e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_49_15_357_1_1.jpg,true,9a6b46a13bd0d31c263cd768f425bfa27cbb4c8dad9a727f50813d71b92f29e0,false,,false,3
iqa_casting_8c7aadeeff9f0066,piece_event_b657b332141e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_49_15_357_2_1.jpg,true,8897d99a38a304c369c8cb89b446dc0fc4a80001753946f88fc7280646d79bcd,false,,false,3
iqa_casting_7756350b31ffc908,piece_event_b657b332141e,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_49_15_357_2_2.jpg,true,fc61827194d5b11c18c91fbb31f9ea15d46308460923513574b9d7c585481551,false,,false,3
iqa_casting_cd2d0bde6ad0714d,piece_event_2a72787dc4b2,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_12_49_15_357_0_2.jpg,true,6f253980b68de62c5f2c51394d8adeda145f5889b4c012bb0e49acca229c14a0,false,,false,1
iqa_casting_80fe57916bc33d56,piece_event_df97df1410db,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_52_34_028_1_1.jpg,true,dbefa26d96371210da208d314e8672641212716aa646e146fe167d3be4ccb325,false,,false,2
iqa_casting_837da82f9a29d58f,piece_event_df97df1410db,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_52_34_028_2_1.jpg,true,497fdb4865cd3da111f11f1b4d6963f9487008b3a05cd714e115b7b6fed89fc2,false,,false,2
iqa_casting_153b21d8a5ca72df,piece_event_12b3bcba0356,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_53_04_060_1_2.jpg,true,194be578b8a8c01ee3f1940084cc0a7eac1e3f7a975a2bd799a7f67c06811b4c,false,,false,3
iqa_casting_36bf1fc2273739db,piece_event_12b3bcba0356,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_53_04_060_1_3.jpg,true,29c5cc67f8b93a38efd330a77f97a8653a8f6b6b36e38049ba961d2febcca36c,false,,false,3
iqa_casting_40acc9642c6ac79f,piece_event_12b3bcba0356,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_53_04_060_2_3.jpg,true,bf6c2e6235d26376b457998286e0a4e056251286a0116280357ac2f001f62687,false,,false,3
iqa_casting_e4d04e5ba9ff22e2,piece_event_2a158bec5e13,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_53_04_060_1_1.jpg,true,e5ea9b6d77bf7191924a8d89da33005b710a694d5f6bc251667c7237648cfa94,false,,false,3
iqa_casting_1015d4997eeb4f29,piece_event_2a158bec5e13,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_53_04_060_2_1.jpg,true,4c9393770e573c7c4fd110fdfaaf5c0fea98169ecf18c38fa319d783d253e8ce,false,,false,3
iqa_casting_ab6fb86dca21f06e,piece_event_2a158bec5e13,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_53_04_060_2_2.jpg,true,dee5503ecb920232d41b37968f04c088d469787b873a6c1798fd6a638bf01460,false,,false,3
iqa_casting_986f521add34f99b,piece_event_dcf92abcd08b,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_12_53_04_060_0_2.jpg,true,9445774fc5b5b201adc31032d1f4f5c451bf262a91a53eaf64594828a69232df,false,,false,1
iqa_casting_84a2666e027d14f4,piece_event_b7997f152190,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_56_24_861_1_1.jpg,true,534a303a5313e3fe81995f962c3fdeac7605848dec452fd99d63301bc30b81f2,false,,false,4
iqa_casting_c16e68cfcf0b3d59,piece_event_b7997f152190,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_56_24_861_1_2.jpg,true,5bad580828aa548cc335d56a58f018b7f64c5e4391f810fcbde0c7e1a5c16d14,false,,false,4
iqa_casting_24293ee5341d28d6,piece_event_b7997f152190,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_56_24_861_2_1.jpg,true,30698b273f7bd6e73e1fc13afdc0bc758e0add41006cae9d12cb2d6fa89d749c,false,,false,4
iqa_casting_03ec84728a8d3e5b,piece_event_b7997f152190,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_56_24_861_2_2.jpg,true,46b4198cbd93bcf6ab06e3470170970f313059f4d229a05f9cbb9924a01b30cb,false,,false,4
iqa_casting_42966182afffd212,piece_event_689081ebaa7b,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_56_55_454_1_2.jpg,true,7849de827379bd126e5cce06a5ebeb03e0d67947a06b4690748c443e002cce6b,false,,false,3
iqa_casting_a808d9035b6ee3b2,piece_event_689081ebaa7b,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_56_55_454_1_3.jpg,true,662ed4a7d7ba21f46c031b43df7f2ed6c08adcc75ab509c4180dbe248d7c1d89,false,,false,3
iqa_casting_def3d2ba8c681660,piece_event_689081ebaa7b,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_12_56_55_454_2_3.jpg,true,9df7424ec8d4844cb1bed5f9e56e961d85d0e71cc6186d08cf7aed5ab8fb5a17,false,,false,3
iqa_casting_1d95129da78e9e4d,piece_event_50070129bdfc,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_56_55_454_1_1.jpg,true,865dd9153cd1728e2b70b82b077a057b1b23858e96a8d8de635e493b03c4e670,false,,false,3
iqa_casting_ea81f7129a6b3bc2,piece_event_50070129bdfc,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_56_55_454_2_1.jpg,true,34e277a7a05dce10a7ae06bd4bfed9b28fdb9ec70ef76a10ec2feedf1209e896,false,,false,3
iqa_casting_f8986a4e62486569,piece_event_50070129bdfc,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_12_56_55_454_2_2.jpg,true,5a7e302325d66d8d81babf0a172737051eb105c88420ea72019e52b2c877933f,false,,false,3
iqa_casting_97b8107e84355702,piece_event_0f4ab1682bf1,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_12_56_55_454_0_2.jpg,true,c2975497c7c15339ee7ca4bb6891e8f782f02877a13da88b7d07e82b28352f06,false,,false,1
iqa_casting_5cb11c4a441ba10e,piece_event_0375ec0854b1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_00_14_627_1_1.jpg,true,2f9daa11f7aee79ba0136d3437319ad3ec14c9ae1f9ce9c3cedfb91c0be3d324,false,,false,2
iqa_casting_1ee20a42f507a587,piece_event_0375ec0854b1,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_00_14_627_2_1.jpg,true,1801dfd7c684e006a9d9f7fc4e8f2c46b31a35db42ad7d776d97cb9095febc40,false,,false,2
iqa_casting_c63addb2481dec8c,piece_event_73cf134a5851,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_00_52_013_1_2.jpg,true,b1eefa5792f48ba14d3ee256a2ede98b5b802182d5bd5fdd158e8a1a5053ce58,false,,false,3
iqa_casting_bddc6df8579ed613,piece_event_73cf134a5851,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_00_52_013_1_3.jpg,true,c6a1d6745a0022515f6d6c3de0cf91b9910380d502b0e65f79b7129a5750ebbf,false,,false,3
iqa_casting_a9ffe4d6bb3d72a8,piece_event_73cf134a5851,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_00_52_013_2_3.jpg,true,edd48cbfcf6d3006776879e3009a662f64f2b9e208e745becbdaa85fedf06f5d,false,,false,3
iqa_casting_244c1e52ba8e7a67,piece_event_4cf4d8b0ccdd,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_00_52_013_1_1.jpg,true,021d397a12c8e3bb5a1a172cc578f7d46355731dc89d1aba4ebc21786969edcc,false,,false,3
iqa_casting_937c7462142b0b04,piece_event_4cf4d8b0ccdd,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_00_52_013_2_1.jpg,true,7bd56551fb0a4545cb1f69c71f747122518e45e6c762f05f705e0724b63fcc1c,false,,false,3
iqa_casting_8109a7581aa97a1b,piece_event_4cf4d8b0ccdd,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_00_52_013_2_2.jpg,true,16c1aee15f056f273bae6514db4138e0d9f3e5e4e5e082caee1550cbf2ca1efc,false,,false,3
iqa_casting_4f384c3fb1c17d4d,piece_event_ab7ee520581c,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_13_00_52_013_0_2.jpg,true,8484acc8a821d53cb08d34eb19be1278088e50248c6237ca1e54f46df4772fb9,false,,false,1
iqa_casting_5caf2e5dc5371b0d,piece_event_0921c384a047,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_04_31_437_1_2.jpg,true,e9cc411655c5c6c4836263aef35c185cbd9728fa0df28c5ef9043985552f5739,false,,false,3
iqa_casting_1b262632e6c021ef,piece_event_0921c384a047,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_04_31_437_1_3.jpg,true,96bd20b07a78ffa36c3105ab26bee84e1fa1888039ffee150b76222036c996ff,false,,false,3
iqa_casting_9a6474e951e98603,piece_event_0921c384a047,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_04_31_437_2_3.jpg,true,e474e4a718bc0848999ffc67530a127fb3dd410a2817cda3ab6e13aaf4be6b65,false,,false,3
iqa_casting_997889b2335b4f09,piece_event_47426cf319d0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_04_31_437_1_1.jpg,true,0df99fc337ee187ba715152bfa4cbeed3bb938881326eb1128373fd03c1b8dc9,false,,false,3
iqa_casting_dbbfd56865276ad1,piece_event_47426cf319d0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_04_31_437_2_1.jpg,true,ddb301cad7d453a7628c923685a9841a69cd0271d16406fa20493b0b55dd2676,false,,false,3
iqa_casting_48e0fcfb366ade59,piece_event_47426cf319d0,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_04_31_437_2_2.jpg,true,5b98ba10992621eb8c54557c8aeef515cff079bfea215b3764eab5e7431bb7e1,false,,false,3
iqa_casting_591dfee1c0e0e5dd,piece_event_45ce35474f36,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_13_04_31_437_0_2.jpg,true,8c8f9d78363267d68393cbffd407f3a6d33d86dfd757af7c9755098ddd7571e2,false,,false,1
iqa_casting_e0f05c47db18b0b6,piece_event_f7bda8ef29fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_05_59_579_1_1.jpg,true,78876fe291a286be52d396f7dab26cfce65dd990b31d9b0c540fdbe63754b9c6,false,,false,4
iqa_casting_b61aa074b1eecfaf,piece_event_f7bda8ef29fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_05_59_579_1_2.jpg,true,02556a9d8ae10dcde67a272e43cac49f4d3c40fbd2109f14b7a1741a23d5da60,false,,false,4
iqa_casting_7733ecd93e713dae,piece_event_f7bda8ef29fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_05_59_579_2_1.jpg,true,6a0cc484d43defd80855883eefd9bd32413a08aac45c3876ff80a7fa701e5f36,false,,false,4
iqa_casting_501f86470f40b9f1,piece_event_f7bda8ef29fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_05_59_579_2_2.jpg,true,fa0a64a6d7fc09fffb992d219242ee9b10fc6ffacb9a54d6046ada347ef7a9cb,false,,false,4
iqa_casting_0567e43b0b9bf44b,piece_event_4e920c6e19a0,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_13_06_44_802_2_1.jpg,true,d8fe6a745f18ff4e99547ad681f97e8994a7cbb7e425d391f00dba7550d795b8,false,,false,1
iqa_casting_66ba0043d5fd2d79,piece_event_45a7072c56fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_08_00_637_1_1.jpg,true,1b81c3eb8ed591e36a174a1d98b11e8959594e424c08792f3412f6d11b5c67f0,false,,false,4
iqa_casting_498dcbef16003f20,piece_event_45a7072c56fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_08_00_637_1_2.jpg,true,e71bb56592d53aefd6e166ab5785a23bd5433ea405231ba13231e56cbe606081,false,,false,4
iqa_casting_8b6ce8bec48aebe7,piece_event_45a7072c56fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_08_00_637_2_1.jpg,true,2bd1f5f819c74a49b787f3c0c66c3756769684b9bd08ed73b1fcba2d2195fd6f,false,,false,4
iqa_casting_2d64d30f420e347f,piece_event_45a7072c56fb,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_08_00_637_2_2.jpg,true,838bf5e83226ed7a057021c98c844766c8128e057e3ae5eee1ca35f6f039b833,false,,false,4
iqa_casting_47133c02bfdf1961,piece_event_63fb7339a9e1,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_08_20_816_1_2.jpg,true,f4915de2fefe82ec510e4ea9916b1464666bc70b408d0624a7b036307311da5d,false,,false,3
iqa_casting_f2ecce18109620ac,piece_event_63fb7339a9e1,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_08_20_816_1_3.jpg,true,6abe8d70b9e9033b7933fdac52341fce8e721fe7929d5b0919fd1369a00395bb,false,,false,3
iqa_casting_cf74d7a42013556c,piece_event_63fb7339a9e1,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_08_20_816_2_3.jpg,true,be279716b0c2c272a24c9ec6480ee7140dd2c072e2bac1bb29045dc58c603ae7,false,,false,3
iqa_casting_969bf3602d39e3d7,piece_event_5e8c899daa73,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_08_20_816_1_1.jpg,true,46a4f254e466a52aa43918d5d962bbbe5616436751c4085dbf883a70d9dec886,false,,false,3
iqa_casting_066440d1a59bb025,piece_event_5e8c899daa73,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_08_20_816_2_1.jpg,true,b7ba1c6c4869a38affa726e175f28d55b091e0ac4220e42f73a48ac1b6f366d0,false,,false,3
iqa_casting_22fd97ed1533b2e4,piece_event_5e8c899daa73,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_08_20_816_2_2.jpg,true,d18a6a951fe3c8caa7e0f67738905d411a164efd593c7f20c15ad8f509ce7feb,false,,false,3
iqa_casting_a5b5c961391bc0a4,piece_event_5d63be548f3d,Casting_class3,train,good,false,Casting_class3/train/good/2022-02-18_13_08_20_816_0_2.jpg,true,318cc268bd1beac213988d3d843e26ba054f024983f5bca5b4b6536386e55f17,false,,false,1
iqa_casting_11f3a574a40e91b2,piece_event_f3e2aa150b82,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_11_40_804_1_1.jpg,true,ff735bd27da17d3d8d5f7ce7257a0ad5a574c4aa4bc4c83e56a0f3eb9b8cf13f,false,,false,4
iqa_casting_4585c13e3b0ae9ab,piece_event_f3e2aa150b82,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_11_40_804_1_2.jpg,true,124243420ee88390559c69fd6155e84c15247c5ff698e2aa3a76a74f094fe68e,false,,false,4
iqa_casting_ef29a875b19fda36,piece_event_f3e2aa150b82,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_11_40_804_2_1.jpg,true,17487f13615687e2a890f138d5c93415c299ca23411a0cb07d2f015a083c52da,false,,false,4
iqa_casting_5d15c19d399f8748,piece_event_f3e2aa150b82,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_11_40_804_2_2.jpg,true,faa73cfb40f9c443b40227d8bc598bac7d7158a5b3556404de4408c078b18db2,false,,false,4
iqa_casting_27483f26e09719c5,piece_event_b9f8e3802146,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_12_22_165_1_2.jpg,true,80db8557628977a75ce9e20a9682349ba2062c0229f05daca9e6947d53c41f8a,false,,false,3
iqa_casting_d8cde17ce700eb8c,piece_event_b9f8e3802146,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_12_22_165_1_3.jpg,true,0efdaf9d247894a982eebdc3b2783122cc0e7d3058138707947450342d6b8dbd,false,,false,3
iqa_casting_c0a49c5aeaf83f47,piece_event_b9f8e3802146,Casting_class1,train,good,false,Casting_class1/train/good/2022-02-18_13_12_22_165_2_3.jpg,true,00f3a9cfb954e84c88499b30a7bdef25b8f82a030dc63e41fe8993e50e08c48f,false,,false,3
iqa_casting_0ab6ba3ea17e6523,piece_event_11a0de85d87d,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_12_22_165_1_1.jpg,true,8a8346a7b6a6f1fbc653928872ffc170381d732411c93edb75addc3d14e34555,false,,false,3
iqa_casting_bf28144d83c4baab,piece_event_11a0de85d87d,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_12_22_165_2_1.jpg,true,ad36280f6f83f242c6f37cfd207e54b643971ac22a21b40a520e29c671107e99,false,,false,3
iqa_casting_f59bbbe06294938a,piece_event_11a0de85d87d,Casting_class2,train,good,false,Casting_class2/train/good/2022-02-18_13_12_22_165_2_2.jpg,true,171c017ef8fdebcb7fd9d0f8bffad7aa6ec599b2ff24ed7bc1f5136a48da919c,false,,false,3
