simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version,gt_mask_paths,event_id,event_key,group_key,source_date,source_time,split_set,has_mask
sim_event_3e50314613a9,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,241,2026-06-27T16:00:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,9,STABLE_BASELINE_PIECE_B-P0241-9f8eefeb,piece_event_926fd7175074,Casting_class1:2022-02-19_09_51_03_101#v1,Casting_class1,2022-02-19_09_51_03_101,2022-02-19T09:51:03.101,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_231aca9e8d27a608,Casting_class1/train/good/2022-02-19_09_51_03_101_1_2.jpg,2026-06-27T16:00:00,2026-06-27T16:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_926fd7175074,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_5897b19bfc43,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,242,2026-06-27T16:02:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,9,STABLE_BASELINE_PIECE_B-P0242-881aabd1,piece_event_926fd7175074,Casting_class1:2022-02-19_09_51_03_101#v2,Casting_class1,2022-02-19_09_51_03_101,2022-02-19T09:51:03.101,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_4c14bc3c40b04f99,Casting_class1/train/good/2022-02-19_09_51_03_101_1_3.jpg,2026-06-27T16:02:00,2026-06-27T16:02:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_926fd7175074,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_44fdbd12e254,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,243,2026-06-27T16:04:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,9,STABLE_BASELINE_PIECE_B-P0243-5d39fdbe,piece_event_926fd7175074,Casting_class1:2022-02-19_09_51_03_101#v3,Casting_class1,2022-02-19_09_51_03_101,2022-02-19T09:51:03.101,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_c1f20b966e4b67e6,Casting_class1/train/good/2022-02-19_09_51_03_101_2_3.jpg,2026-06-27T16:04:00,2026-06-27T16:04:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_926fd7175074,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_80d997dcee74,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,244,2026-06-27T16:06:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,10,STABLE_BASELINE_PIECE_B-P0244-f1da6a89,piece_event_288ef143d59c,Casting_class1:2022-02-19_09_53_49_012#v1,Casting_class1,2022-02-19_09_53_49_012,2022-02-19T09:53:49.012,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_bd44c449ff5994ec,Casting_class1/train/good/2022-02-19_09_53_49_012_1_2.jpg,2026-06-27T16:06:00,2026-06-27T16:06:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_288ef143d59c,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_5163a08b6acd,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,245,2026-06-27T16:08:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,10,STABLE_BASELINE_PIECE_B-P0245-895cc4c4,piece_event_288ef143d59c,Casting_class1:2022-02-19_09_53_49_012#v2,Casting_class1,2022-02-19_09_53_49_012,2022-02-19T09:53:49.012,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_bb02d2d40a00e82f,Casting_class1/train/good/2022-02-19_09_53_49_012_1_3.jpg,2026-06-27T16:08:00,2026-06-27T16:08:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_288ef143d59c,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_d1397c5c6377,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,246,2026-06-27T16:10:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,10,STABLE_BASELINE_PIECE_B-P0246-a2e56b8a,piece_event_288ef143d59c,Casting_class1:2022-02-19_09_53_49_012#v3,Casting_class1,2022-02-19_09_53_49_012,2022-02-19T09:53:49.012,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_456214ac348f534d,Casting_class1/train/good/2022-02-19_09_53_49_012_2_3.jpg,2026-06-27T16:10:00,2026-06-27T16:10:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_288ef143d59c,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_1f0b01852c60,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,247,2026-06-27T16:12:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,11,STABLE_BASELINE_PIECE_B-P0247-a0276b71,piece_event_de36739d887f,Casting_class1:2022-02-19_09_58_56_229#v1,Casting_class1,2022-02-19_09_58_56_229,2022-02-19T09:58:56.229,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_362e5bd25e4b0b10,Casting_class1/train/good/2022-02-19_09_58_56_229_1_2.jpg,2026-06-27T16:12:00,2026-06-27T16:12:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_de36739d887f,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_db7e82087b3d,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,248,2026-06-27T16:14:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,11,STABLE_BASELINE_PIECE_B-P0248-3d7e270a,piece_event_de36739d887f,Casting_class1:2022-02-19_09_58_56_229#v2,Casting_class1,2022-02-19_09_58_56_229,2022-02-19T09:58:56.229,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_3d63f6166f56de36,Casting_class1/train/good/2022-02-19_09_58_56_229_1_3.jpg,2026-06-27T16:14:00,2026-06-27T16:14:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_de36739d887f,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_60cd37aadb60,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,249,2026-06-27T16:16:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,11,STABLE_BASELINE_PIECE_B-P0249-b1ce5552,piece_event_de36739d887f,Casting_class1:2022-02-19_09_58_56_229#v3,Casting_class1,2022-02-19_09_58_56_229,2022-02-19T09:58:56.229,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_246474ad9da3127b,Casting_class1/train/good/2022-02-19_09_58_56_229_2_3.jpg,2026-06-27T16:16:00,2026-06-27T16:16:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_de36739d887f,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_bd4718cf5664,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,250,2026-06-27T16:18:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L005,12,STABLE_BASELINE_PIECE_B-P0250-0f100b56,piece_event_d1d4eb5c1aa5,Casting_class1:2022-02-19_09_59_07_409#v1,Casting_class1,2022-02-19_09_59_07_409,2022-02-19T09:59:07.409,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_79edae041f642e73,Casting_class1/train/good/2022-02-19_09_59_07_409_1_2.jpg,2026-06-27T16:18:00,2026-06-27T16:18:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_d1d4eb5c1aa5,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_63f7f84513a9,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,251,2026-06-27T16:20:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,12,STABLE_BASELINE_PIECE_B-P0251-42e41a1c,piece_event_d1d4eb5c1aa5,Casting_class1:2022-02-19_09_59_07_409#v2,Casting_class1,2022-02-19_09_59_07_409,2022-02-19T09:59:07.409,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_69f10dfd507765f9,Casting_class1/train/good/2022-02-19_09_59_07_409_1_3.jpg,2026-06-27T16:20:00,2026-06-27T16:20:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_d1d4eb5c1aa5,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_2ee9dcee87a8,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,252,2026-06-27T16:22:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,12,STABLE_BASELINE_PIECE_B-P0252-7fa6fe1e,piece_event_d1d4eb5c1aa5,Casting_class1:2022-02-19_09_59_07_409#v3,Casting_class1,2022-02-19_09_59_07_409,2022-02-19T09:59:07.409,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_b0ace050a1345364,Casting_class1/train/good/2022-02-19_09_59_07_409_2_3.jpg,2026-06-27T16:22:00,2026-06-27T16:22:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_d1d4eb5c1aa5,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_ac6c52fc92ad,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,253,2026-06-27T16:24:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,1,STABLE_BASELINE_PIECE_B-P0253-6370863b,piece_event_2d64f996e91a,Casting_class1:2022-02-19_10_02_56_227#v1,Casting_class1,2022-02-19_10_02_56_227,2022-02-19T10:02:56.227,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_81a7fbe7bc9b92b5,Casting_class1/train/good/2022-02-19_10_02_56_227_1_2.jpg,2026-06-27T16:24:00,2026-06-27T16:24:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_2d64f996e91a,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_541ba7055a8d,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,254,2026-06-27T16:26:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,1,STABLE_BASELINE_PIECE_B-P0254-030213ce,piece_event_2d64f996e91a,Casting_class1:2022-02-19_10_02_56_227#v2,Casting_class1,2022-02-19_10_02_56_227,2022-02-19T10:02:56.227,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_b0c89a5a1df035af,Casting_class1/train/good/2022-02-19_10_02_56_227_1_3.jpg,2026-06-27T16:26:00,2026-06-27T16:26:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_2d64f996e91a,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_63cdfa052b32,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,255,2026-06-27T16:28:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,1,STABLE_BASELINE_PIECE_B-P0255-d010cdc2,piece_event_2d64f996e91a,Casting_class1:2022-02-19_10_02_56_227#v3,Casting_class1,2022-02-19_10_02_56_227,2022-02-19T10:02:56.227,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_11a3c71c8e93c350,Casting_class1/train/good/2022-02-19_10_02_56_227_2_3.jpg,2026-06-27T16:28:00,2026-06-27T16:28:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_2d64f996e91a,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_b054e7297ca4,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,256,2026-06-27T16:30:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,2,STABLE_BASELINE_PIECE_B-P0256-e7add404,piece_event_4d56814e4381,Casting_class1:2022-02-19_10_10_26_045#v1,Casting_class1,2022-02-19_10_10_26_045,2022-02-19T10:10:26.045,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_c866035050e2f345,Casting_class1/train/good/2022-02-19_10_10_26_045_1_2.jpg,2026-06-27T16:30:00,2026-06-27T16:30:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_4d56814e4381,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_6fed7872f115,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,257,2026-06-27T16:32:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,2,STABLE_BASELINE_PIECE_B-P0257-0c9ccf16,piece_event_4d56814e4381,Casting_class1:2022-02-19_10_10_26_045#v2,Casting_class1,2022-02-19_10_10_26_045,2022-02-19T10:10:26.045,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_d08c9bee00524f2b,Casting_class1/train/good/2022-02-19_10_10_26_045_1_3.jpg,2026-06-27T16:32:00,2026-06-27T16:32:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_4d56814e4381,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_097b227b10d4,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,258,2026-06-27T16:34:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,2,STABLE_BASELINE_PIECE_B-P0258-8d848388,piece_event_4d56814e4381,Casting_class1:2022-02-19_10_10_26_045#v3,Casting_class1,2022-02-19_10_10_26_045,2022-02-19T10:10:26.045,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_4cc19c2d22923038,Casting_class1/train/good/2022-02-19_10_10_26_045_2_3.jpg,2026-06-27T16:34:00,2026-06-27T16:34:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_4d56814e4381,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_22bf5b3fef47,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,259,2026-06-27T16:36:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,3,STABLE_BASELINE_PIECE_B-P0259-8abb3e81,piece_event_be82a9271ee5,Casting_class1:2022-02-19_10_10_46_844#v1,Casting_class1,2022-02-19_10_10_46_844,2022-02-19T10:10:46.844,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_bdb8b7ed94eb1e36,Casting_class1/train/good/2022-02-19_10_10_46_844_1_2.jpg,2026-06-27T16:36:00,2026-06-27T16:36:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_be82a9271ee5,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_1cea3ca997bb,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,260,2026-06-27T16:38:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,3,STABLE_BASELINE_PIECE_B-P0260-a82d720d,piece_event_be82a9271ee5,Casting_class1:2022-02-19_10_10_46_844#v2,Casting_class1,2022-02-19_10_10_46_844,2022-02-19T10:10:46.844,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_faf335d48dc7f1c3,Casting_class1/train/good/2022-02-19_10_10_46_844_1_3.jpg,2026-06-27T16:38:00,2026-06-27T16:38:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_be82a9271ee5,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_67b21f8b105a,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,261,2026-06-27T16:40:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,3,STABLE_BASELINE_PIECE_B-P0261-c57f2571,piece_event_be82a9271ee5,Casting_class1:2022-02-19_10_10_46_844#v3,Casting_class1,2022-02-19_10_10_46_844,2022-02-19T10:10:46.844,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_bea85e80e65d49a0,Casting_class1/train/good/2022-02-19_10_10_46_844_2_3.jpg,2026-06-27T16:40:00,2026-06-27T16:40:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_be82a9271ee5,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_fcd519eeb635,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,262,2026-06-27T16:42:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,4,STABLE_BASELINE_PIECE_B-P0262-40fd792a,piece_event_6454424765b8,Casting_class1:2022-02-19_10_14_36_790#v1,Casting_class1,2022-02-19_10_14_36_790,2022-02-19T10:14:36.790,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_f29a4103a2c79273,Casting_class1/train/good/2022-02-19_10_14_36_790_1_2.jpg,2026-06-27T16:42:00,2026-06-27T16:42:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_6454424765b8,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_550c76caede3,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,263,2026-06-27T16:44:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,4,STABLE_BASELINE_PIECE_B-P0263-a9a12c53,piece_event_6454424765b8,Casting_class1:2022-02-19_10_14_36_790#v2,Casting_class1,2022-02-19_10_14_36_790,2022-02-19T10:14:36.790,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_890bdb8206e6ba6e,Casting_class1/train/good/2022-02-19_10_14_36_790_1_3.jpg,2026-06-27T16:44:00,2026-06-27T16:44:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_6454424765b8,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_99fd3eee6889,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,264,2026-06-27T16:46:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,4,STABLE_BASELINE_PIECE_B-P0264-5e6a4e1f,piece_event_6454424765b8,Casting_class1:2022-02-19_10_14_36_790#v3,Casting_class1,2022-02-19_10_14_36_790,2022-02-19T10:14:36.790,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_75dbbd3e5511591a,Casting_class1/train/good/2022-02-19_10_14_36_790_2_3.jpg,2026-06-27T16:46:00,2026-06-27T16:46:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_6454424765b8,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_c29666a32276,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,265,2026-06-27T16:48:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,5,STABLE_BASELINE_PIECE_B-P0265-1dffa819,piece_event_20a67dfd0fe8,Casting_class1:2022-02-19_10_19_59_516#v1,Casting_class1,2022-02-19_10_19_59_516,2022-02-19T10:19:59.516,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_e2b625b745a1c5f9,Casting_class1/train/good/2022-02-19_10_19_59_516_1_2.jpg,2026-06-27T16:48:00,2026-06-27T16:48:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_20a67dfd0fe8,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
sim_event_3b9d11686c5b,production_replay_natural_piece_b_to_piece_a_p4_drift,production_drift,stable_baseline_piece_b,False,266,2026-06-27T16:50:00,2026-06-27,day_shift,QC-CASTING-01,IQA-PB-P4DRIFT-STABLE-L006,5,STABLE_BASELINE_PIECE_B-P0266-4ca883e1,piece_event_20a67dfd0fe8,Casting_class1:2022-02-19_10_19_59_516#v2,Casting_class1,2022-02-19_10_19_59_516,2022-02-19T10:19:59.516,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_80ee6c4a4f50811c,Casting_class1/train/good/2022-02-19_10_19_59_516_1_3.jpg,2026-06-27T16:50:00,2026-06-27T16:50:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,piece_event_20a67dfd0fe8,production_replay_natural_piece_b_to_piece_a_p4_drift,production_replay_natural_piece_b_to_piece_a_p4_drift,,casting_flux_replay_plan_piece_b_to_piece_a_p4_drift_v001,,,,,,,,
